Accession	Gene	Locus_tag	Start	End	Length
CP001363	ybaB	STM14_0570	543574	543903	330
CP001363	recR	STM14_0571	543903	544508	606
CP001363	htpG	STM14_0572	544595	546493	1899
CP001363	adk	STM14_0574	546734	547378	645
CP001363	hemH	STM14_0576	547607	548569	963
CP001363	aes	STM14_0577	548566	549675	1110
CP001363	gsk	STM14_0578	549690	550994	1305
CP001363	ybaL	STM14_0579	551043	552719	1677
CP001363	fsr	STM14_0581	552934	554154	1221
CP001363	ushA	STM14_0582	554327	555979	1653
CP001363	ybaK	STM14_0583	556096	556575	480
CP001363	ybaP	STM14_0584	556777	557571	795
CP001363	copA	STM14_0586	558638	561139	2502
CP001363	cueR	STM14_0587	561249	561665	417
CP001363	ybbJ	STM14_0588	561666	562118	453
CP001363	ybbK	STM14_0589	562115	563032	918
CP001363	ybbL	STM14_0590	563179	563856	678
CP001363	ybbM	STM14_0591	563843	564622	780
CP001363	ybbN	STM14_0592	564708	565562	855
CP001363	ybbO	STM14_0593	565622	566392	771
CP001363	tesA	STM14_0594	566547	567161	615
CP001363	ybbA	STM14_0595	567132	567818	687
CP001363	ybbP	STM14_0596	567815	570229	2415
CP001363	sfbA	STM14_0600	571805	572635	831
CP001363	sfbB	STM14_0601	572672	573688	1017
CP001363	sfbC	STM14_0602	573681	574340	660
CP001363	ybbB	STM14_0603	574379	575473	1095
CP001363	ybbS	STM14_0604	575543	576469	927
CP001363	allA	STM14_0605	576696	577178	483
CP001363	allR	STM14_0606	577257	578075	819
CP001363	gcl	STM14_0607	578160	579941	1782
CP001363	gip	STM14_0608	579954	580730	777
CP001363	glxR	STM14_0609	580831	581709	879
CP001363	ybbV	STM14_0611	583098	583352	255
CP001363	allP	STM14_0612	583259	584572	1314
CP001363	allB	STM14_0613	584651	586012	1362
CP001363	ybbY	STM14_0614	586071	587369	1299
CP001363	glxK	STM14_0615	587392	588540	1149
CP001363	ylbA	STM14_0616	588620	589405	786
CP001363	allC	STM14_0617	589416	590651	1236
CP001363	allD	STM14_0618	590673	591722	1050
CP001363	fdrA	STM14_0619	592053	593717	1665
CP001363	ylbE	STM14_0620	593727	594986	1260
CP001363	ylbF	STM14_0621	594998	595807	810
CP001363	arcC	STM14_0622	595811	596704	894
CP001363	purK	STM14_0623	596745	597812	1068
CP001363	purE	STM14_0624	597809	598318	510
CP001363	lpxH	STM14_0625	598436	599158	723
CP001363	ppiB	STM14_0626	599161	599655	495
CP001363	cysS	STM14_0627	599828	601213	1386
CP001363	ybcI	STM14_0630	602508	603053	546
CP001363	ybcJ	STM14_0631	603181	603393	213
CP001363	folD	STM14_0632	603395	604261	867
CP001363	fimA	STM14_0635	604823	605365	543
CP001363	fimI	STM14_0636	605441	605974	534
CP001363	fimC	STM14_0637	606018	606710	693
CP001363	fimD	STM14_0638	606741	609353	2613
CP001363	fimH	STM14_0639	609368	610375	1008
CP001363	fimF	STM14_0640	610385	610903	519
CP001363	fimZ	STM14_0641	610949	611581	633
CP001363	fimY	STM14_0642	612185	612907	723
CP001363	fimW	STM14_0644	613399	613995	597
CP001363	argU	STM14_0646	614251	614327	77
CP001363	yfdH	STM14_0651	617130	618056	927
CP001363	gtrA	STM14_0652	618053	618415	363
CP001363	pheP	STM14_0663	624892	626286	1395
CP001363	ybdG	STM14_0664	626328	627575	1248
CP001363	apeE	STM14_0666	627886	629856	1971
CP001363	nfnB	STM14_0674	637721	638374	654
CP001363	ybdF	STM14_0675	638471	638839	369
CP001363	yhaL	STM14_3919	3419990	3420154	165
CP001363	yhaN	STM14_3920	3420267	3421577	1311
CP001363	yhaO	STM14_3921	3421603	3423042	1440
CP001363	tdcG	STM14_3922	3423250	3424614	1365
CP001363	tdcE	STM14_3923	3424684	3426978	2295
CP001363	tdcD	STM14_3924	3427012	3428220	1209
CP001363	tdcC	STM14_3925	3428286	3429617	1332
CP001363	tdcB	STM14_3926	3429638	3430627	990
CP001363	tdcA	STM14_3927	3430725	3431663	939
CP001363	rnpB	STM14_3928	3433051	3433431	381
CP001363	garK	STM14_3929	3433462	3434607	1146
CP001363	garR	STM14_3930	3434705	3435595	891
CP001363	garL	STM14_3931	3435621	3436391	771
CP001363	garD	STM14_3935	3436921	3438492	1572
CP001363	agaR	STM14_3937	3439690	3440523	834
CP001363	gatY_1	STM14_3939	3440857	3441711	855
CP001363	yraL	STM14_3945	3445583	3446446	864
CP001363	yraM	STM14_3946	3446510	3448552	2043
CP001363	yraN	STM14_3947	3448510	3448905	396
CP001363	yraO	STM14_3948	3448927	3449517	591
CP001363	yraP	STM14_3949	3449527	3450102	576
CP001363	yraR	STM14_3950	3450169	3450837	669
CP001363	yhbO	STM14_3951	3450935	3451453	519
CP001363	yhbP	STM14_3952	3451433	3451876	444
CP001363	yhbQ	STM14_3953	3451914	3452231	318
CP001363	yhbS	STM14_3954	3452218	3452721	504
CP001363	yhbT	STM14_3955	3452715	3453239	525
CP001363	yhbU	STM14_3956	3453456	3454451	996
CP001363	yhbV	STM14_3957	3454460	3455338	879
CP001363	yhbW	STM14_3958	3455516	3456523	1008
CP001363	mtr	STM14_3961	3457970	3459214	1245
CP001363	deaD	STM14_3962	3459368	3461257	1890
CP001363	nlpI	STM14_3963	3461436	3462320	885
CP001363	pnp	STM14_3964	3462430	3464565	2136
CP001363	rpsO	STM14_3966	3464807	3465076	270
CP001363	truB	STM14_3967	3465227	3466171	945
CP001363	rbfA	STM14_3968	3466171	3466572	402
CP001363	infB	STM14_3969	3466793	3469471	2679
CP001363	nusA	STM14_3970	3469496	3470998	1503
CP001363	yhbC	STM14_3971	3471026	3471478	453
CP001363	metY	STM14_3972	3471686	3471762	77
CP001363	argG	STM14_3973	3472106	3473449	1344
CP001363	leuU	STM14_3975	3474935	3475021	87
CP001363	secG	STM14_3976	3475035	3475562	528
CP001363	glmM	STM14_3977	3475590	3476927	1338
CP001363	folP	STM14_3978	3476920	3477768	849
CP001363	tnpA_9	STM14_3979	3477915	3478373	459
CP001363	hflB	STM14_3981	3478584	3480518	1935
CP001363	rrmJ	STM14_3982	3480622	3481248	627
CP001363	yhbY	STM14_3983	3481375	3481668	294
CP001363	greA	STM14_3984	3481824	3482300	477
CP001363	dacB	STM14_3986	3482548	3483981	1434
CP001363	obgE	STM14_3988	3484113	3485285	1173
CP001363	yhbE	STM14_3989	3485301	3486266	966
CP001363	rpmA	STM14_3990	3486396	3486653	258
CP001363	rplU	STM14_3991	3486673	3486984	312
CP001363	ispB	STM14_3992	3487068	3488213	1146
CP001363	nlp	STM14_3993	3488445	3488732	288
CP001363	murA	STM14_3994	3488790	3490049	1260
CP001363	yrbA	STM14_3995	3490103	3490396	294
CP001363	yrbB	STM14_3997	3490545	3490841	297
CP001363	yrbC	STM14_3998	3490841	3491476	636
CP001363	yrbD	STM14_3999	3491495	3492046	552
CP001363	yrbE	STM14_4000	3492051	3492833	783
CP001363	yrbF	STM14_4001	3492841	3493653	813
CP001363	yrbG	STM14_4002	3493866	3494843	978
CP001363	yrbH	STM14_4003	3494857	3495843	987
CP001363	yrbI	STM14_4004	3495864	3496430	567
CP001363	yrbK	STM14_4005	3496427	3497002	576
CP001363	yhbN	STM14_4006	3496971	3497525	555
CP001363	yhbG	STM14_4007	3497532	3498257	726
CP001363	rpoN	STM14_4008	3498305	3499738	1434
CP001363	yhbH	STM14_4009	3499761	3500048	288
CP001363	ptsN	STM14_4010	3500166	3500657	492
CP001363	yhbJ	STM14_4011	3500703	3501557	855
CP001363	ptsO	STM14_4012	3501554	3501826	273
CP001363	yrbL	STM14_4013	3502075	3502707	633
CP001363	mtgA	STM14_4014	3502782	3503510	729
CP001363	yhbL	STM14_4015	3503507	3504160	654
CP001363	arcB	STM14_4016	3504387	3506723	2337
CP001363	yhcC	STM14_4017	3506817	3507746	930
CP001363	gltB	STM14_4020	3508418	3512878	4461
CP001363	gltD	STM14_4021	3512888	3514306	1419
CP001363	yhcG	STM14_4022	3514513	3515616	1104
CP001363	codB	STM14_4024	3515733	3516986	1254
CP001363	yhcH	STM14_4026	3518336	3518803	468
CP001363	nanK	STM14_4027	3518800	3519675	876
CP001363	nanE	STM14_4028	3519672	3520361	690
CP001363	nanT	STM14_4029	3520408	3521898	1491
CP001363	nanA	STM14_4030	3522014	3522907	894
CP001363	yhcK	STM14_4031	3523042	3523833	792
CP001363	sspB	STM14_4032	3523942	3524442	501
CP001363	sspA	STM14_4033	3524448	3525086	639
CP001363	rpsI	STM14_4036	3526301	3526693	393
CP001363	rplM	STM14_4037	3526709	3527137	429
CP001363	yhcM	STM14_4038	3527440	3528564	1125
CP001363	yhcB	STM14_4039	3528751	3529155	405
CP001363	degQ	STM14_4040	3529312	3530679	1368
CP001363	degS	STM14_4041	3530772	3531842	1071
CP001363	oadB	STM14_4043	3532627	3533928	1302
CP001363	oadA	STM14_4044	3533944	3535719	1776
CP001363	oadG	STM14_4045	3535735	3535989	255
CP001363	mdh	STM14_4052	3540574	3541512	939
CP001363	argR	STM14_4054	3541926	3542396	471
CP001363	yhcN	STM14_4055	3542761	3543024	264
CP001363	yhcO	STM14_4057	3543454	3543726	273
CP001363	yhcP	STM14_4058	3543898	3545865	1968
CP001363	yhcQ	STM14_4059	3545871	3546803	933
CP001363	yhcR	STM14_4060	3546811	3547014	204
CP001363	yhcS	STM14_4061	3547196	3548125	930
CP001363	tldD	STM14_4062	3548248	3549693	1446
CP001363	yhdP	STM14_4063	3549838	3553638	3801
CP001363	cafA	STM14_4064	3553745	3555214	1470
CP001363	maf_2	STM14_4065	3555204	3555797	594
CP001363	mreD	STM14_4066	3555806	3556297	492
CP001363	mreC	STM14_4067	3556297	3557349	1053
CP001363	mreB	STM14_4068	3557414	3558457	1044
CP001363	yhdA	STM14_4070	3558765	3560705	1941
CP001363	yhdH	STM14_4071	3560909	3561883	975
CP001363	accB	STM14_4076	3563993	3564463	471
CP001363	accC	STM14_4077	3564474	3565823	1350
CP001363	yhdT	STM14_4078	3565932	3566174	243
CP001363	panF	STM14_4079	3566164	3567615	1452
CP001363	prmA	STM14_4080	3567627	3568508	882
CP001363	yhdG	STM14_4082	3569169	3570134	966
CP001363	fis	STM14_4083	3570160	3570456	297
CP001363	yhdJ	STM14_4084	3570542	3571426	885
CP001363	yhdU	STM14_4085	3571509	3571673	165
CP001363	envR	STM14_4087	3573926	3574588	663
CP001363	acrE	STM14_4090	3575002	3576159	1158
CP001363	acrF	STM14_4091	3576171	3579284	3114
CP001363	yhdV	STM14_4092	3579520	3579741	222
CP001363	rrfF	STM14_4096	3580520	3580641	122
CP001363	thrV	STM14_4097	3580680	3580755	76
CP001363	rrfD	STM14_4098	3580765	3580886	122
CP001363	rrlD	STM14_4099	3580976	3583967	2992
CP001363	rrsD	STM14_4100	3584320	3585863	1544
CP001363	yrdA	STM14_4102	3586339	3586893	555
CP001363	yrdB	STM14_4103	3586869	3587126	258
CP001363	aroE_2	STM14_4104	3587123	3587941	819
CP001363	yrdC	STM14_4105	3587946	3588518	573
CP001363	yrdD	STM14_4106	3588523	3589065	543
CP001363	smg	STM14_4107	3589092	3589565	474
CP001363	smf	STM14_4108	3589537	3590661	1125
CP001363	def	STM14_4109	3590793	3591302	510
CP001363	fmt	STM14_4110	3591318	3592265	948
CP001363	sun	STM14_4111	3592317	3593606	1290
CP001363	trkA	STM14_4112	3593628	3595004	1377
CP001363	mscL	STM14_4113	3595146	3595559	414
CP001363	zntR	STM14_4115	3595822	3596247	426
CP001363	yhdN	STM14_4116	3596258	3596626	369
CP001363	rplQ	STM14_4117	3596734	3597117	384
CP001363	rpoA	STM14_4118	3597158	3598147	990
CP001363	rpsD	STM14_4119	3598173	3598793	621
CP001363	rpsK	STM14_4120	3598827	3599216	390
CP001363	rpsM	STM14_4121	3599233	3599589	357
CP001363	rpmJ_2	STM14_4122	3599736	3599852	117
CP001363	secY	STM14_4123	3599884	3601215	1332
CP001363	rplO	STM14_4124	3601223	3601657	435
CP001363	rpmD	STM14_4125	3601661	3601840	180
CP001363	rpsE	STM14_4126	3601844	3602347	504
CP001363	rplR	STM14_4127	3602362	3602715	354
CP001363	rplF	STM14_4128	3602725	3603258	534
CP001363	rpsH	STM14_4129	3603271	3603663	393
CP001363	rpsN	STM14_4130	3603697	3603987	291
CP001363	rplE	STM14_4131	3604017	3604556	540
CP001363	rplX	STM14_4132	3604571	3604885	315
CP001363	rplN	STM14_4133	3604896	3605267	372
CP001363	sbmC	STM14_2551	2186956	2187423	468
CP001363	dacD	STM14_2552	2187576	2188748	1173
CP001363	phsC	STM14_2553	2188872	2189636	765
CP001363	phsB	STM14_2554	2189633	2190211	579
CP001363	phsA	STM14_2555	2190226	2192502	2277
CP001363	sopA	STM14_2557	2193121	2195469	2349
CP001363	sbcB	STM14_2559	2195812	2197242	1431
CP001363	yeeF	STM14_2560	2197378	2198742	1365
CP001363	yeeY	STM14_2563	2199022	2199936	915
CP001363	yeeZ	STM14_2564	2199982	2200806	825
CP001363	hisG	STM14_2565	2201031	2202065	1035
CP001363	hisD	STM14_2566	2202168	2203472	1305
CP001363	hisC	STM14_2567	2203469	2204548	1080
CP001363	hisB	STM14_2568	2204545	2205612	1068
CP001363	hisH	STM14_2569	2205609	2206202	594
CP001363	hisA	STM14_2570	2206202	2206939	738
CP001363	hisF	STM14_2571	2206921	2207697	777
CP001363	hisI	STM14_2572	2207691	2208302	612
CP001363	wzzB	STM14_2573	2208383	2209366	984
CP001363	udg	STM14_2574	2209509	2210675	1167
CP001363	gnd	STM14_2575	2210912	2212318	1407
CP001363	rfbP	STM14_2576	2212482	2213912	1431
CP001363	rfbK	STM14_2577	2213984	2215417	1434
CP001363	rfbM	STM14_2578	2215404	2216843	1440
CP001363	rfbN	STM14_2579	2216844	2217788	945
CP001363	rfbU	STM14_2580	2217789	2218850	1062
CP001363	rfbV	STM14_2581	2219170	2220171	1002
CP001363	rfbX	STM14_2582	2220176	2221468	1293
CP001363	rfbJ	STM14_2583	2221550	2222449	900
CP001363	rfbH	STM14_2584	2222477	2223790	1314
CP001363	rfbG	STM14_2585	2223817	2224896	1080
CP001363	rfbF	STM14_2586	2224901	2225674	774
CP001363	rfbI	STM14_2587	2225671	2226663	993
CP001363	rfbC	STM14_2588	2226669	2227220	552
CP001363	rfbA	STM14_2589	2227221	2228099	879
CP001363	rfbD	STM14_2590	2228147	2229046	900
CP001363	rfbB	STM14_2591	2229046	2230131	1086
CP001363	galF	STM14_2592	2230508	2231530	1023
CP001363	wcaM	STM14_2593	2231579	2232982	1404
CP001363	wcaL	STM14_2594	2232993	2234213	1221
CP001363	wcaK	STM14_2595	2234210	2235490	1281
CP001363	wzxC	STM14_2596	2235512	2236990	1479
CP001363	wcaJ	STM14_2597	2237123	2238517	1395
CP001363	cpsG	STM14_2598	2238571	2239941	1371
CP001363	manC	STM14_2600	2240052	2241488	1437
CP001363	wcaI	STM14_2601	2241491	2242714	1224
CP001363	wcaH	STM14_2602	2242711	2243184	474
CP001363	wcaG	STM14_2603	2243187	2244152	966
CP001363	gmd	STM14_2604	2244155	2245276	1122
CP001363	wcaF	STM14_2605	2245300	2245854	555
CP001363	wcaE	STM14_2606	2245870	2246616	747
CP001363	wcaD	STM14_2607	2246629	2247843	1215
CP001363	wcaC	STM14_2608	2247818	2249035	1218
CP001363	wcaB	STM14_2609	2249032	2249520	489
CP001363	wcaA	STM14_2610	2249523	2250365	843
CP001363	wzc	STM14_2611	2250452	2252611	2160
CP001363	wzb	STM14_2612	2252608	2253057	450
CP001363	wza	STM14_2613	2253063	2254202	1140
CP001363	yegH	STM14_2615	2254877	2256457	1581
CP001363	asmA	STM14_2616	2256543	2258399	1857
CP001363	dcd	STM14_2617	2258438	2259019	582
CP001363	udk	STM14_2618	2259110	2259751	642
CP001363	yegE	STM14_2620	2260082	2263072	2991
CP001363	alkA	STM14_2621	2263040	2264011	972
CP001363	yegD	STM14_2622	2264043	2265395	1353
CP001363	yegN	STM14_2625	2267077	2270199	3123
CP001363	yegO	STM14_2626	2270200	2273280	3081
CP001363	yegB	STM14_2627	2273277	2274689	1413
CP001363	baeS	STM14_2628	2274689	2276092	1404
CP001363	baeR	STM14_2629	2276089	2276811	723
CP001363	yegQ	STM14_2634	2281236	2282597	1362
CP001363	yegS	STM14_2641	2285565	2286464	900
CP001363	fbaB	STM14_2642	2286517	2287569	1053
CP001363	yegT	STM14_2643	2287823	2289094	1272
CP001363	yegU	STM14_2644	2289091	2290095	1005
CP001363	yegV	STM14_2645	2290092	2291057	966
CP001363	yegW	STM14_2646	2291031	2291777	747
CP001363	thiD	STM14_2647	2291813	2292613	801
CP001363	thiM	STM14_2648	2292600	2293397	798
CP001363	stcD	STM14_2652	2294384	2295391	1008
CP001363	stcC	STM14_2653	2295407	2297896	2490
CP001363	stcB	STM14_2654	2297910	2298593	684
CP001363	stcA	STM14_2655	2298649	2299179	531
CP001363	yehE	STM14_2656	2299458	2299739	282
CP001363	mrp	STM14_2657	2300017	2301126	1110
CP001363	metG	STM14_2658	2301291	2303324	2034
CP001363	yehR	STM14_2659	2303565	2304023	459
CP001363	yehS	STM14_2661	2304782	2305249	468
CP001363	yehT	STM14_2662	2305296	2306015	720
CP001363	yehU	STM14_2663	2306012	2307799	1788
CP001363	yehV	STM14_2664	2307920	2308651	732
CP001363	yehW	STM14_2666	2308799	2309530	732
CP001363	yehX	STM14_2667	2309514	2310461	948
CP001363	yehY	STM14_2668	2310454	2311623	1170
CP001363	yehZ	STM14_2669	2311627	2312544	918
CP001363	bglX	STM14_2670	2312725	2315022	2298
CP001363	dld	STM14_2672	2315289	2317019	1731
CP001363	pbpG	STM14_2673	2317077	2318024	948
CP001363	yohC	STM14_2675	2318190	2318777	588
CP001363	yohD	STM14_2677	2318909	2319505	597
CP001363	yohF	STM14_2678	2319554	2320315	762
CP001363	yohG	STM14_2679	2320381	2321817	1437
CP001363	yohI	STM14_2681	2322276	2323214	939
CP001363	yohJ	STM14_2688	2329474	2329872	399
CP001363	yohK	STM14_2689	2329869	2330564	696
CP001363	cdd	STM14_2690	2330718	2331602	885
CP001363	sanA	STM14_2691	2331779	2332498	720
CP001363	yeiA	STM14_2694	2334180	2335415	1236
CP001363	mglC	STM14_2695	2335490	2336500	1011
CP001363	mglA	STM14_2696	2336516	2338036	1521
CP001363	mglB	STM14_2698	2338170	2339168	999
CP001363	galS	STM14_2700	2339667	2340689	1023
CP001363	yeiB	STM14_2702	2340839	2341981	1143
CP001363	folE	STM14_2703	2341996	2342664	669
CP001363	fghA	STM14_2707	2342994	2343851	858
CP001363	cirA	STM14_2713	2348104	2350095	1992
CP001363	lysP	STM14_2715	2350440	2351909	1470
CP001363	yeiE	STM14_2717	2352099	2352962	864
CP001363	yeiH	STM14_2719	2353083	2354132	1050
CP001363	nfo	STM14_2720	2354211	2355068	858
CP001363	fruA	STM14_2721	2355133	2356821	1689
CP001363	fruK	STM14_2722	2356838	2357776	939
CP001363	fruF	STM14_2723	2357776	2358906	1131
CP001363	setB	STM14_2727	2359275	2360456	1182
CP001363	yeiP	STM14_2733	2362138	2362848	711
CP001363	yeiR	STM14_2734	2363061	2364047	987
CP001363	yeiU	STM14_2735	2364077	2364796	720
CP001363	spr	STM14_2737	2365210	2365782	573
CP001363	rtn	STM14_2739	2366108	2367664	1557
CP001363	yejA	STM14_2740	2367771	2369576	1806
CP001363	yejB	STM14_2741	2369586	2370680	1095
CP001363	yejE	STM14_2742	2370680	2371705	1026
CP001363	yejF	STM14_2743	2371707	2373296	1590
CP001363	yejG	STM14_2744	2373300	2373644	345
CP001363	bcr	STM14_2746	2374035	2375225	1191
CP001363	rsuA	STM14_2747	2375253	2375948	696
CP001363	yejH	STM14_2748	2376100	2377860	1761
CP001363	rplY	STM14_2749	2377985	2378269	285
CP001363	yejK	STM14_2752	2379026	2380033	1008
CP001363	yejL	STM14_2753	2380213	2380440	228
CP001363	yejM	STM14_2754	2380472	2382232	1761
CP001363	proL	STM14_2755	2382306	2382382	77
CP001363	oafA	STM14_2758	2383682	2385511	1830
CP001363	sspH2	STM14_2769	2392437	2394803	2367
CP001363	dctA	STM14_4351	3803970	3805256	1287
CP001363	yhjK	STM14_4353	3805414	3807387	1974
CP001363	yhjL	STM14_4355	3807594	3811136	3543
CP001363	yhjN	STM14_4357	3812231	3814531	2301
CP001363	bcsA	STM14_4358	3814542	3817166	2625
CP001363	yhjQ	STM14_4359	3817163	3817915	753
CP001363	yhjR	STM14_4360	3817916	3818119	204
CP001363	yhjS	STM14_4362	3818364	3819935	1572
CP001363	yhjT	STM14_4363	3819932	3820123	192
CP001363	yhjU	STM14_4364	3820120	3821799	1680
CP001363	yhjV	STM14_4369	3822631	3823929	1299
CP001363	dppF	STM14_4370	3824030	3825043	1014
CP001363	dppD	STM14_4371	3825040	3826023	984
CP001363	dppC	STM14_4372	3826034	3826936	903
CP001363	dppB	STM14_4373	3826946	3827965	1020
CP001363	dppA	STM14_4375	3828122	3829729	1608
CP001363	proK	STM14_4381	3834109	3834185	77
CP001363	yhjW	STM14_4382	3834276	3835967	1692
CP001363	lpfE	STM14_4383	3836185	3836712	528
CP001363	lpfD	STM14_4384	3836718	3837787	1070
CP001363	lpfC	STM14_4385	3837805	3840333	2529
CP001363	lpfB	STM14_4386	3840356	3841054	699
CP001363	lpfA	STM14_4387	3841139	3841675	537
CP001363	yhjY	STM14_4389	3842181	3842885	705
CP001363	tag	STM14_4390	3843042	3843623	582
CP001363	yiaC	STM14_4391	3843601	3844041	441
CP001363	bisC	STM14_4392	3844010	3846343	2334
CP001363	yiaD	STM14_4394	3846496	3847158	663
CP001363	yiaE	STM14_4396	3847377	3848351	975
CP001363	yiaF	STM14_4397	3848401	3849111	711
CP001363	yiaG	STM14_4398	3849550	3849840	291
CP001363	cspA	STM14_4399	3850129	3850341	213
CP001363	glyS	STM14_4406	3853460	3855529	2070
CP001363	glyQ	STM14_4407	3855539	3856450	912
CP001363	yiaH	STM14_4411	3857057	3858052	996
CP001363	yiaB	STM14_4412	3858075	3858428	354
CP001363	xylB	STM14_4413	3858603	3860057	1455
CP001363	xylA	STM14_4414	3860157	3861479	1323
CP001363	xylR	STM14_4417	3861842	3863020	1179
CP001363	bax	STM14_4418	3863081	3863905	825
CP001363	malS	STM14_4420	3864221	3866248	2028
CP001363	avtA	STM14_4421	3866422	3867672	1251
CP001363	ysaA	STM14_4422	3867709	3868182	474
CP001363	yiaJ	STM14_4423	3868299	3869099	801
CP001363	yiaK	STM14_4425	3869329	3870327	999
CP001363	yiaL	STM14_4426	3870339	3870803	465
CP001363	yiaM	STM14_4428	3871898	3872371	474
CP001363	yiaN	STM14_4429	3872374	3873651	1278
CP001363	yiaO	STM14_4430	3873663	3874649	987
CP001363	lyxK	STM14_4431	3874653	3876149	1497
CP001363	sgbH	STM14_4432	3876146	3876808	663
CP001363	sgbU	STM14_4433	3876801	3877661	861
CP001363	sgbE	STM14_4434	3877655	3878350	696
CP001363	aldB	STM14_4438	3881663	3883201	1539
CP001363	selB	STM14_4440	3884536	3886386	1851
CP001363	selA	STM14_4441	3886383	3887774	1392
CP001363	yibF	STM14_4442	3887873	3888481	609
CP001363	mtlA	STM14_4443	3888957	3890873	1917
CP001363	mtlD	STM14_4444	3891079	3892242	1164
CP001363	mtlR	STM14_4445	3892239	3892829	591
CP001363	yibL	STM14_4447	3893339	3893701	363
CP001363	lldP	STM14_4451	3899603	3901258	1656
CP001363	lldR	STM14_4452	3901255	3902031	777
CP001363	lldD	STM14_4453	3902028	3903218	1191
